公历日期,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
2046/9/24,星期一,2046,八月,廿四,丙寅,虎,0,丁酉,丙戌,,,,,,
2046/9/25,星期二,2046,八月,廿五,丙寅,虎,0,丁酉,丁亥,,,,,,
2046/9/26,星期三,2046,八月,廿六,丙寅,虎,0,丁酉,戊子,,,,,,
2046/9/27,星期四,2046,八月,廿七,丙寅,虎,0,丁酉,己丑,,,,,,
2046/9/28,星期五,2046,八月,廿八,丙寅,虎,0,丁酉,庚寅,,,,,,
2046/9/29,星期六,2046,八月,廿九,丙寅,虎,0,丁酉,辛卯,,,,,,
2046/9/30,星期日,2046,九月,初一,丙寅,虎,0,丁酉,壬辰,,,,,,
2046/10/1,星期一,2046,九月,初二,丙寅,虎,0,丁酉,癸巳,,,国庆节,,,
2046/10/2,星期二,2046,九月,初三,丙寅,虎,0,丁酉,甲午,,,,,,
2046/10/3,星期三,2046,九月,初四,丙寅,虎,0,丁酉,乙未,,,,,,
2046/10/4,星期四,2046,九月,初五,丙寅,虎,0,丁酉,丙申,,,,,,
2046/10/5,星期五,2046,九月,初六,丙寅,虎,0,丁酉,丁酉,,,,,,
2046/10/6,星期六,2046,九月,初七,丙寅,虎,0,丁酉,戊戌,,,,,,
2046/10/7,星期日,2046,九月,初八,丙寅,虎,0,丁酉,己亥,,,,,,
2046/10/8,星期一,2046,九月,初九,丙寅,虎,0,戊戌,庚子,寒露,10:41:42,,重阳节,,
2046/10/9,星期二,2046,九月,初十 ,丙寅,虎,0,戊戌,辛丑,,,,,,
2046/10/10,星期三,2046,九月,十一,丙寅,虎,0,戊戌,壬寅,,,,,,
2046/10/11,星期四,2046,九月,十二,丙寅,虎,0,戊戌,癸卯,,,,,,
2046/10/12,星期五,2046,九月,十三,丙寅,虎,0,戊戌,甲辰,,,,,,
2046/10/13,星期六,2046,九月,十四,丙寅,虎,0,戊戌,乙巳,,,,,,
2046/10/14,星期日,2046,九月,十五,丙寅,虎,0,戊戌,丙午,,,,,,
2046/10/15,星期一,2046,九月,十六,丙寅,虎,0,戊戌,丁未,,,,,,
2046/10/16,星期二,2046,九月,十七,丙寅,虎,0,戊戌,戊申,,,,,,
2046/10/17,星期三,2046,九月,十八,丙寅,虎,0,戊戌,己酉,,,,,,
2046/10/18,星期四,2046,九月,十九,丙寅,虎,0,戊戌,庚戌,,,,,,
2046/10/19,星期五,2046,九月,二十,丙寅,虎,0,戊戌,辛亥,,,,,,
2046/10/20,星期六,2046,九月,廿一,丙寅,虎,0,戊戌,壬子,,,,,,
2046/10/21,星期日,2046,九月,廿二,丙寅,虎,0,戊戌,癸丑,,,,,,
2046/10/22,星期一,2046,九月,廿三,丙寅,虎,0,戊戌,甲寅,,,,,,
2046/10/23,星期二,2046,九月,廿四,丙寅,虎,0,戊戌,乙卯,霜降,14:02:49,,,,
2046/10/24,星期三,2046,九月,廿五,丙寅,虎,0,戊戌,丙辰,,,,,,
2046/10/25,星期四,2046,九月,廿六,丙寅,虎,0,戊戌,丁巳,,,,,,
2046/10/26,星期五,2046,九月,廿七,丙寅,虎,0,戊戌,戊午,,,,,,
2046/10/27,星期六,2046,九月,廿八,丙寅,虎,0,戊戌,己未,,,,,,
2046/10/28,星期日,2046,九月,廿九,丙寅,虎,0,戊戌,庚申,,,,,,
2046/10/29,星期一,2046,十月,初一,丙寅,虎,0,戊戌,辛酉,,,,,,
2046/10/30,星期二,2046,十月,初二,丙寅,虎,0,戊戌,壬戌,,,,,,
2046/10/31,星期三,2046,十月,初三,丙寅,虎,0,戊戌,癸亥,,,万圣节,,,
2046/11/1,星期四,2046,十月,初四,丙寅,虎,0,戊戌,甲子,,,,,,
2046/11/2,星期五,2046,十月,初五,丙寅,虎,0,戊戌,乙丑,,,,,,
2046/11/3,星期六,2046,十月,初六,丙寅,虎,0,戊戌,丙寅,,,,,,
2046/11/4,星期日,2046,十月,初七,丙寅,虎,0,戊戌,丁卯,,,,,,
2046/11/5,星期一,2046,十月,初八,丙寅,虎,0,戊戌,戊辰,,,,,,
2046/11/6,星期二,2046,十月,初九,丙寅,虎,0,戊戌,己巳,,,,,,
2046/11/7,星期三,2046,十月,初十 ,丙寅,虎,0,己亥,庚午,立冬,14:13:26,,,,
2046/11/8,星期四,2046,十月,十一,丙寅,虎,0,己亥,辛未,,,,,,
2046/11/9,星期五,2046,十月,十二,丙寅,虎,0,己亥,壬申,,,,,,
2046/11/10,星期六,2046,十月,十三,丙寅,虎,0,己亥,癸酉,,,,,,
2046/11/11,星期日,2046,十月,十四,丙寅,虎,0,己亥,甲戌,,,,,,
2046/11/12,星期一,2046,十月,十五,丙寅,虎,0,己亥,乙亥,,,,,,
2046/11/13,星期二,2046,十月,十六,丙寅,虎,0,己亥,丙子,,,,,,
2046/11/14,星期三,2046,十月,十七,丙寅,虎,0,己亥,丁丑,,,,,,
2046/11/15,星期四,2046,十月,十八,丙寅,虎,0,己亥,戊寅,,,,,,
2046/11/16,星期五,2046,十月,十九,丙寅,虎,0,己亥,己卯,,,,,,
2046/11/17,星期六,2046,十月,二十,丙寅,虎,0,己亥,庚辰,,,,,,
2046/11/18,星期日,2046,十月,廿一,丙寅,虎,0,己亥,辛巳,,,,,,
2046/11/19,星期一,2046,十月,廿二,丙寅,虎,0,己亥,壬午,,,,,,
2046/11/20,星期二,2046,十月,廿三,丙寅,虎,0,己亥,癸未,,,,,,
2046/11/21,星期三,2046,十月,廿四,丙寅,虎,0,己亥,甲申,,,,,,
2046/11/22,星期四,2046,十月,廿五,丙寅,虎,0,己亥,乙酉,小雪,11:55:32,,,,
2046/11/23,星期五,2046,十月,廿六,丙寅,虎,0,己亥,丙戌,,,,,,
2046/11/24,星期六,2046,十月,廿七,丙寅,虎,0,己亥,丁亥,,,,,,
2046/11/25,星期日,2046,十月,廿八,丙寅,虎,0,己亥,戊子,,,,,,
2046/11/26,星期一,2046,十月,廿九,丙寅,虎,0,己亥,己丑,,,,,,
2046/11/27,星期二,2046,十月,三十,丙寅,虎,0,己亥,庚寅,,,,,,
2046/11/28,星期三,2046,冬月,初一,丙寅,虎,0,己亥,辛卯,,,,,,
2046/11/29,星期四,2046,冬月,初二,丙寅,虎,0,己亥,壬辰,,,,,,
2046/11/30,星期五,2046,冬月,初三,丙寅,虎,0,己亥,癸巳,,,,,,
2046/12/1,星期六,2046,冬月,初四,丙寅,虎,0,己亥,甲午,,,,,,
2046/12/2,星期日,2046,冬月,初五,丙寅,虎,0,己亥,乙未,,,,,,
2046/12/3,星期一,2046,冬月,初六,丙寅,虎,0,己亥,丙申,,,,,,
2046/12/4,星期二,2046,冬月,初七,丙寅,虎,0,己亥,丁酉,,,,,,
2046/12/5,星期三,2046,冬月,初八,丙寅,虎,0,己亥,戊戌,,,,,,
2046/12/6,星期四,2046,冬月,初九,丙寅,虎,0,己亥,己亥,,,,,,
2046/12/7,星期五,2046,冬月,初十 ,丙寅,虎,0,庚子,庚子,大雪,7:20:33,,,,
2046/12/8,星期六,2046,冬月,十一,丙寅,虎,0,庚子,辛丑,,,,,,
2046/12/9,星期日,2046,冬月,十二,丙寅,虎,0,庚子,壬寅,,,,,,
2046/12/10,星期一,2046,冬月,十三,丙寅,虎,0,庚子,癸卯,,,,,,
2046/12/11,星期二,2046,冬月,十四,丙寅,虎,0,庚子,甲辰,,,,,,
2046/12/12,星期三,2046,冬月,十五,丙寅,虎,0,庚子,乙巳,,,,,,
2046/12/13,星期四,2046,冬月,十六,丙寅,虎,0,庚子,丙午,,,,,,
2046/12/14,星期五,2046,冬月,十七,丙寅,虎,0,庚子,丁未,,,,,,
2046/12/15,星期六,2046,冬月,十八,丙寅,虎,0,庚子,戊申,,,,,,
2046/12/16,星期日,2046,冬月,十九,丙寅,虎,0,庚子,己酉,,,,,,
2046/12/17,星期一,2046,冬月,二十,丙寅,虎,0,庚子,庚戌,,,,,,
2046/12/18,星期二,2046,冬月,廿一,丙寅,虎,0,庚子,辛亥,,,,,,
2046/12/19,星期三,2046,冬月,廿二,丙寅,虎,0,庚子,壬子,,,,,,
2046/12/20,星期四,2046,冬月,廿三,丙寅,虎,0,庚子,癸丑,,,,,,
2046/12/21,星期五,2046,冬月,廿四,丙寅,虎,0,庚子,甲寅,,,,,,
2046/12/22,星期六,2046,冬月,廿五,丙寅,虎,0,庚子,乙卯,冬至,1:27:45,,,,一九第一天
2046/12/23,星期日,2046,冬月,廿六,丙寅,虎,0,庚子,丙辰,,,,,,一九第二天
2046/12/24,星期一,2046,冬月,廿七,丙寅,虎,0,庚子,丁巳,,,平安夜,,,一九第三天
2046/12/25,星期二,2046,冬月,廿八,丙寅,虎,0,庚子,戊午,,,圣诞节,,,一九第四天
2046/12/26,星期三,2046,冬月,廿九,丙寅,虎,0,庚子,己未,,,,,,一九第五天
2046/12/27,星期四,2046,腊月,初一,丙寅,虎,0,庚子,庚申,,,,,,一九第六天
2046/12/28,星期五,2046,腊月,初二,丙寅,虎,0,庚子,辛酉,,,,,,一九第七天
2046/12/29,星期六,2046,腊月,初三,丙寅,虎,0,庚子,壬戌,,,,,,一九第八天
2046/12/30,星期日,2046,腊月,初四,丙寅,虎,0,庚子,癸亥,,,,,,一九第九天
2046/12/31,星期一,2046,腊月,初五,丙寅,虎,0,庚子,甲子,,,,,,二九第一天
2047/1/1,星期二,2046,腊月,初六,丙寅,虎,0,庚子,乙丑,,,元旦,,,二九第二天
2047/1/2,星期三,2046,腊月,初七,丙寅,虎,0,庚子,丙寅,,,,,,二九第三天
2047/1/3,星期四,2046,腊月,初八,丙寅,虎,0,庚子,丁卯,,,,腊八节,,二九第四天
2047/1/4,星期五,2046,腊月,初九,丙寅,虎,0,庚子,戊辰,,,,,,二九第五天
2047/1/5,星期六,2046,腊月,初十 ,丙寅,虎,0,辛丑,己巳,小寒,18:41:38,,,,二九第六天
2047/1/6,星期日,2046,腊月,十一,丙寅,虎,0,辛丑,庚午,,,,,,二九第七天
2047/1/7,星期一,2046,腊月,十二,丙寅,虎,0,辛丑,辛未,,,,,,二九第八天
2047/1/8,星期二,2046,腊月,十三,丙寅,虎,0,辛丑,壬申,,,,,,二九第九天
2047/1/9,星期三,2046,腊月,十四,丙寅,虎,0,辛丑,癸酉,,,,,,三九第一天
2047/1/10,星期四,2046,腊月,十五,丙寅,虎,0,辛丑,甲戌,,,,,,三九第二天
2047/1/11,星期五,2046,腊月,十六,丙寅,虎,0,辛丑,乙亥,,,,,,三九第三天
2047/1/12,星期六,2046,腊月,十七,丙寅,虎,0,辛丑,丙子,,,,,,三九第四天
2047/1/13,星期日,2046,腊月,十八,丙寅,虎,0,辛丑,丁丑,,,,,,三九第五天
2047/1/14,星期一,2046,腊月,十九,丙寅,虎,0,辛丑,戊寅,,,,,,三九第六天
2047/1/15,星期二,2046,腊月,二十,丙寅,虎,0,辛丑,己卯,,,,,,三九第七天
2047/1/16,星期三,2046,腊月,廿一,丙寅,虎,0,辛丑,庚辰,,,,,,三九第八天
2047/1/17,星期四,2046,腊月,廿二,丙寅,虎,0,辛丑,辛巳,,,,,,三九第九天
2047/1/18,星期五,2046,腊月,廿三,丙寅,虎,0,辛丑,壬午,,,,小年,,四九第一天
2047/1/19,星期六,2046,腊月,廿四,丙寅,虎,0,辛丑,癸未,,,,,,四九第二天
2047/1/20,星期日,2046,腊月,廿五,丙寅,虎,0,辛丑,甲申,大寒,12:09:13,,,,四九第三天
2047/1/21,星期一,2046,腊月,廿六,丙寅,虎,0,辛丑,乙酉,,,,,,四九第四天
2047/1/22,星期二,2046,腊月,廿七,丙寅,虎,0,辛丑,丙戌,,,,,,四九第五天
2047/1/23,星期三,2046,腊月,廿八,丙寅,虎,0,辛丑,丁亥,,,,,,四九第六天
2047/1/24,星期四,2046,腊月,廿九,丙寅,虎,0,辛丑,戊子,,,,,,四九第七天
2047/1/25,星期五,2046,腊月,三十,丙寅,虎,0,辛丑,己丑,,,,除夕,,四九第八天
2047/1/26,星期六,2047,正月,初一,丁卯,兔,0,癸丑,庚寅,,,,春节,,四九第九天
2047/1/27,星期日,2047,正月,初二,丁卯,兔,5,癸丑,辛卯,,,,,,五九第一天
2047/1/28,星期一,2047,正月,初三,丁卯,兔,5,癸丑,壬辰,,,,,,五九第二天
2047/1/29,星期二,2047,正月,初四,丁卯,兔,5,癸丑,癸巳,,,,,,五九第三天
2047/1/30,星期三,2047,正月,初五,丁卯,兔,5,癸丑,甲午,,,,,,五九第四天
2047/1/31,星期四,2047,正月,初六,丁卯,兔,5,癸丑,乙未,,,,,,五九第五天
2047/2/1,星期五,2047,正月,初七,丁卯,兔,5,癸丑,丙申,,,,,,五九第六天
2047/2/2,星期六,2047,正月,初八,丁卯,兔,5,癸丑,丁酉,,,,,,五九第七天
2047/2/3,星期日,2047,正月,初九,丁卯,兔,5,癸丑,戊戌,,,,,,五九第八天
2047/2/4,星期一,2047,正月,初十 ,丁卯,兔,5,壬寅,己亥,立春,6:17:17,,,,五九第九天
2047/2/5,星期二,2047,正月,十一,丁卯,兔,5,壬寅,庚子,,,,,,六九第一天
2047/2/6,星期三,2047,正月,十二,丁卯,兔,5,壬寅,辛丑,,,,,,六九第二天
2047/2/7,星期四,2047,正月,十三,丁卯,兔,5,壬寅,壬寅,,,,,,六九第三天
2047/2/8,星期五,2047,正月,十四,丁卯,兔,5,壬寅,癸卯,,,,,,六九第四天
2047/2/9,星期六,2047,正月,十五,丁卯,兔,5,壬寅,甲辰,,,,元宵节,,六九第五天
2047/2/10,星期日,2047,正月,十六,丁卯,兔,5,壬寅,乙巳,,,,,,六九第六天
2047/2/11,星期一,2047,正月,十七,丁卯,兔,5,壬寅,丙午,,,,,,六九第七天
2047/2/12,星期二,2047,正月,十八,丁卯,兔,5,壬寅,丁未,,,,,,六九第八天
2047/2/13,星期三,2047,正月,十九,丁卯,兔,5,壬寅,戊申,,,,,,六九第九天
2047/2/14,星期四,2047,正月,二十,丁卯,兔,5,壬寅,己酉,,,情人节,,,七九第一天
2047/2/15,星期五,2047,正月,廿一,丁卯,兔,5,壬寅,庚戌,,,,,,七九第二天
2047/2/16,星期六,2047,正月,廿二,丁卯,兔,5,壬寅,辛亥,,,,,,七九第三天
2047/2/17,星期日,2047,正月,廿三,丁卯,兔,5,壬寅,壬子,,,,,,七九第四天
2047/2/18,星期一,2047,正月,廿四,丁卯,兔,5,壬寅,癸丑,,,,,,七九第五天
2047/2/19,星期二,2047,正月,廿五,丁卯,兔,5,壬寅,甲寅,雨水,2:09:40,,,,七九第六天
2047/2/20,星期三,2047,正月,廿六,丁卯,兔,5,壬寅,乙卯,,,,,,七九第七天
2047/2/21,星期四,2047,正月,廿七,丁卯,兔,5,壬寅,丙辰,,,,,,七九第八天
2047/2/22,星期五,2047,正月,廿八,丁卯,兔,5,壬寅,丁巳,,,,,,七九第九天
2047/2/23,星期六,2047,正月,廿九,丁卯,兔,5,壬寅,戊午,,,,,,八九第一天
2047/2/24,星期日,2047,正月,三十,丁卯,兔,5,壬寅,己未,,,,,,八九第二天
2047/2/25,星期一,2047,二月,初一,丁卯,兔,5,壬寅,庚申,,,,,,八九第三天
2047/2/26,星期二,2047,二月,初二,丁卯,兔,5,壬寅,辛酉,,,,龙抬头,,八九第四天
2047/2/27,星期三,2047,二月,初三,丁卯,兔,5,壬寅,壬戌,,,,,,八九第五天
2047/2/28,星期四,2047,二月,初四,丁卯,兔,5,壬寅,癸亥,,,,,,八九第六天
2047/3/1,星期五,2047,二月,初五,丁卯,兔,5,壬寅,甲子,,,,,,八九第七天
2047/3/2,星期六,2047,二月,初六,丁卯,兔,5,壬寅,乙丑,,,,,,八九第八天
2047/3/3,星期日,2047,二月,初七,丁卯,兔,5,壬寅,丙寅,,,,,,八九第九天
2047/3/4,星期一,2047,二月,初八,丁卯,兔,5,壬寅,丁卯,,,,,,九九第一天
2047/3/5,星期二,2047,二月,初九,丁卯,兔,5,壬寅,戊辰,,,,,,九九第二天
2047/3/6,星期三,2047,二月,初十 ,丁卯,兔,5,癸卯,己巳,惊蛰,0:04:33,,,,九九第三天
2047/3/7,星期四,2047,二月,十一,丁卯,兔,5,癸卯,庚午,,,,,,九九第四天
2047/3/8,星期五,2047,二月,十二,丁卯,兔,5,癸卯,辛未,,,妇女节,,,九九第五天
2047/3/9,星期六,2047,二月,十三,丁卯,兔,5,癸卯,壬申,,,,,,九九第六天
2047/3/10,星期日,2047,二月,十四,丁卯,兔,5,癸卯,癸酉,,,,,,九九第七天
2047/3/11,星期一,2047,二月,十五,丁卯,兔,5,癸卯,甲戌,,,,,,九九第八天
2047/3/12,星期二,2047,二月,十六,丁卯,兔,5,癸卯,乙亥,,,植树节,,,九九第九天
2047/3/13,星期三,2047,二月,十七,丁卯,兔,5,癸卯,丙子,,,,,,
2047/3/14,星期四,2047,二月,十八,丁卯,兔,5,癸卯,丁丑,,,,,,
2047/3/15,星期五,2047,二月,十九,丁卯,兔,5,癸卯,戊寅,,,,,,
2047/3/16,星期六,2047,二月,二十,丁卯,兔,5,癸卯,己卯,,,,,,
2047/3/17,星期日,2047,二月,廿一,丁卯,兔,5,癸卯,庚辰,,,,,,
2047/3/18,星期一,2047,二月,廿二,丁卯,兔,5,癸卯,辛巳,,,,,,
2047/3/19,星期二,2047,二月,廿三,丁卯,兔,5,癸卯,壬午,,,,,,
2047/3/20,星期三,2047,二月,廿四,丁卯,兔,5,癸卯,癸未,,,,,,
2047/3/21,星期四,2047,二月,廿五,丁卯,兔,5,癸卯,甲申,春分,0:51:56,,,,
2047/3/22,星期五,2047,二月,廿六,丁卯,兔,5,癸卯,乙酉,,,,,,
2047/3/23,星期六,2047,二月,廿七,丁卯,兔,5,癸卯,丙戌,,,,,,
2047/3/24,星期日,2047,二月,廿八,丁卯,兔,5,癸卯,丁亥,,,,,,
2047/3/25,星期一,2047,二月,廿九,丁卯,兔,5,癸卯,戊子,,,,,,
2047/3/26,星期二,2047,三月,初一,丁卯,兔,5,癸卯,己丑,,,,,,
2047/3/27,星期三,2047,三月,初二,丁卯,兔,5,癸卯,庚寅,,,,,,
2047/3/28,星期四,2047,三月,初三,丁卯,兔,5,癸卯,辛卯,,,,,,
2047/3/29,星期五,2047,三月,初四,丁卯,兔,5,癸卯,壬辰,,,,,,
2047/3/30,星期六,2047,三月,初五,丁卯,兔,5,癸卯,癸巳,,,,,,
2047/3/31,星期日,2047,三月,初六,丁卯,兔,5,癸卯,甲午,,,,,,
2047/4/1,星期一,2047,三月,初七,丁卯,兔,5,癸卯,乙未,,,愚人节,,,
2047/4/2,星期二,2047,三月,初八,丁卯,兔,5,癸卯,丙申,,,,,,
2047/4/3,星期三,2047,三月,初九,丁卯,兔,5,癸卯,丁酉,,,,,,
2047/4/4,星期四,2047,三月,初十 ,丁卯,兔,5,癸卯,戊戌,,,,,,
2047/4/5,星期五,2047,三月,十一,丁卯,兔,5,甲辰,己亥,清明,4:31:57,,,,
2047/4/6,星期六,2047,三月,十二,丁卯,兔,5,甲辰,庚子,,,,,,
2047/4/7,星期日,2047,三月,十三,丁卯,兔,5,甲辰,辛丑,,,,,,
2047/4/8,星期一,2047,三月,十四,丁卯,兔,5,甲辰,壬寅,,,,,,
2047/4/9,星期二,2047,三月,十五,丁卯,兔,5,甲辰,癸卯,,,,,,
2047/4/10,星期三,2047,三月,十六,丁卯,兔,5,甲辰,甲辰,,,,,,
2047/4/11,星期四,2047,三月,十七,丁卯,兔,5,甲辰,乙巳,,,,,,
2047/4/12,星期五,2047,三月,十八,丁卯,兔,5,甲辰,丙午,,,,,,
2047/4/13,星期六,2047,三月,十九,丁卯,兔,5,甲辰,丁未,,,,,,
2047/4/14,星期日,2047,三月,二十,丁卯,兔,5,甲辰,戊申,,,,,,
2047/4/15,星期一,2047,三月,廿一,丁卯,兔,5,甲辰,己酉,,,,,,
2047/4/16,星期二,2047,三月,廿二,丁卯,兔,5,甲辰,庚戌,,,,,,
2047/4/17,星期三,2047,三月,廿三,丁卯,兔,5,甲辰,辛亥,,,,,,
2047/4/18,星期四,2047,三月,廿四,丁卯,兔,5,甲辰,壬子,,,,,,
2047/4/19,星期五,2047,三月,廿五,丁卯,兔,5,甲辰,癸丑,,,,,,
2047/4/20,星期六,2047,三月,廿六,丁卯,兔,5,甲辰,甲寅,谷雨,11:31:48,,,,
2047/4/21,星期日,2047,三月,廿七,丁卯,兔,5,甲辰,乙卯,,,,,,
2047/4/22,星期一,2047,三月,廿八,丁卯,兔,5,甲辰,丙辰,,,,,,
2047/4/23,星期二,2047,三月,廿九,丁卯,兔,5,甲辰,丁巳,,,,,,
2047/4/24,星期三,2047,三月,三十,丁卯,兔,5,甲辰,戊午,,,,,,
2047/4/25,星期四,2047,四月,初一,丁卯,兔,5,甲辰,己未,,,,,,
2047/4/26,星期五,2047,四月,初二,丁卯,兔,5,甲辰,庚申,,,,,,
2047/4/27,星期六,2047,四月,初三,丁卯,兔,5,甲辰,辛酉,,,,,,
2047/4/28,星期日,2047,四月,初四,丁卯,兔,5,甲辰,壬戌,,,,,,
2047/4/29,星期一,2047,四月,初五,丁卯,兔,5,甲辰,癸亥,,,,,,
2047/4/30,星期二,2047,四月,初六,丁卯,兔,5,甲辰,甲子,,,,,,
2047/5/1,星期三,2047,四月,初七,丁卯,兔,5,甲辰,乙丑,,,劳动节,,,
2047/5/2,星期四,2047,四月,初八,丁卯,兔,5,甲辰,丙寅,,,,,,
2047/5/3,星期五,2047,四月,初九,丁卯,兔,5,甲辰,丁卯,,,,,,
2047/5/4,星期六,2047,四月,初十 ,丁卯,兔,5,甲辰,戊辰,,,青年节,,,
2047/5/5,星期日,2047,四月,十一,丁卯,兔,5,乙巳,己巳,立夏,21:27:47,,,,
2047/5/6,星期一,2047,四月,十二,丁卯,兔,5,乙巳,庚午,,,,,,
2047/5/7,星期二,2047,四月,十三,丁卯,兔,5,乙巳,辛未,,,,,,
2047/5/8,星期三,2047,四月,十四,丁卯,兔,5,乙巳,壬申,,,,,,
2047/5/9,星期四,2047,四月,十五,丁卯,兔,5,乙巳,癸酉,,,,,,
2047/5/10,星期五,2047,四月,十六,丁卯,兔,5,乙巳,甲戌,,,,,,
2047/5/11,星期六,2047,四月,十七,丁卯,兔,5,乙巳,乙亥,,,,,,
2047/5/12,星期日,2047,四月,十八,丁卯,兔,5,乙巳,丙子,,,,,母亲节,
2047/5/13,星期一,2047,四月,十九,丁卯,兔,5,乙巳,丁丑,,,,,,
2047/5/14,星期二,2047,四月,二十,丁卯,兔,5,乙巳,戊寅,,,,,,
2047/5/15,星期三,2047,四月,廿一,丁卯,兔,5,乙巳,己卯,,,,,,
2047/5/16,星期四,2047,四月,廿二,丁卯,兔,5,乙巳,庚辰,,,,,,
2047/5/17,星期五,2047,四月,廿三,丁卯,兔,5,乙巳,辛巳,,,,,,
2047/5/18,星期六,2047,四月,廿四,丁卯,兔,5,乙巳,壬午,,,,,,
2047/5/19,星期日,2047,四月,廿五,丁卯,兔,5,乙巳,癸未,,,,,,
2047/5/20,星期一,2047,四月,廿六,丁卯,兔,5,乙巳,甲申,,,,,,
2047/5/21,星期二,2047,四月,廿七,丁卯,兔,5,乙巳,乙酉,小满,10:19:11,,,,
2047/5/22,星期三,2047,四月,廿八,丁卯,兔,5,乙巳,丙戌,,,,,,
2047/5/23,星期四,2047,四月,廿九,丁卯,兔,5,乙巳,丁亥,,,,,,
2047/5/24,星期五,2047,四月,三十,丁卯,兔,5,乙巳,戊子,,,,,,
2047/5/25,星期六,2047,五月,初一,丁卯,兔,5,乙巳,己丑,,,,,,
2047/5/26,星期日,2047,五月,初二,丁卯,兔,5,乙巳,庚寅,,,,,,
2047/5/27,星期一,2047,五月,初三,丁卯,兔,5,乙巳,辛卯,,,,,,
2047/5/28,星期二,2047,五月,初四,丁卯,兔,5,乙巳,壬辰,,,,,,
2047/5/29,星期三,2047,五月,初五,丁卯,兔,5,乙巳,癸巳,,,,端午节,,
2047/5/30,星期四,2047,五月,初六,丁卯,兔,5,乙巳,甲午,,,,,,
2047/5/31,星期五,2047,五月,初七,丁卯,兔,5,乙巳,乙未,,,,,,
2047/6/1,星期六,2047,五月,初八,丁卯,兔,5,乙巳,丙申,,,儿童节,,,
2047/6/2,星期日,2047,五月,初九,丁卯,兔,5,乙巳,丁酉,,,,,,
2047/6/3,星期一,2047,五月,初十 ,丁卯,兔,5,乙巳,戊戌,,,,,,
2047/6/4,星期二,2047,五月,十一,丁卯,兔,5,乙巳,己亥,,,,,,
2047/6/5,星期三,2047,五月,十二,丁卯,兔,5,乙巳,庚子,,,,,,
2047/6/6,星期四,2047,五月,十三,丁卯,兔,5,丙午,辛丑,芒种,1:20:08,,,,
2047/6/7,星期五,2047,五月,十四,丁卯,兔,5,丙午,壬寅,,,,,,
2047/6/8,星期六,2047,五月,十五,丁卯,兔,5,丙午,癸卯,,,,,,
2047/6/9,星期日,2047,五月,十六,丁卯,兔,5,丙午,甲辰,,,,,,
2047/6/10,星期一,2047,五月,十七,丁卯,兔,5,丙午,乙巳,,,,,,
2047/6/11,星期二,2047,五月,十八,丁卯,兔,5,丙午,丙午,,,,,,
2047/6/12,星期三,2047,五月,十九,丁卯,兔,5,丙午,丁未,,,,,,
2047/6/13,星期四,2047,五月,二十,丁卯,兔,5,丙午,戊申,,,,,,
2047/6/14,星期五,2047,五月,廿一,丁卯,兔,5,丙午,己酉,,,,,,
2047/6/15,星期六,2047,五月,廿二,丁卯,兔,5,丙午,庚戌,,,,,,
2047/6/16,星期日,2047,五月,廿三,丁卯,兔,5,丙午,辛亥,,,,,父亲节,
2047/6/17,星期一,2047,五月,廿四,丁卯,兔,5,丙午,壬子,,,,,,
2047/6/18,星期二,2047,五月,廿五,丁卯,兔,5,丙午,癸丑,,,,,,
2047/6/19,星期三,2047,五月,廿六,丁卯,兔,5,丙午,甲寅,,,,,,
2047/6/20,星期四,2047,五月,廿七,丁卯,兔,5,丙午,乙卯,,,,,,
2047/6/21,星期五,2047,五月,廿八,丁卯,兔,5,丙午,丙辰,夏至,18:02:45,,,,
2047/6/22,星期六,2047,五月,廿九,丁卯,兔,5,丙午,丁巳,,,,,,
2047/6/23,星期日,2047,闰五月,初一,丁卯,兔,5,丙午,戊午,,,,,,
2047/6/24,星期一,2047,闰五月,初二,丁卯,兔,5,丙午,己未,,,,,,
2047/6/25,星期二,2047,闰五月,初三,丁卯,兔,5,丙午,庚申,,,,,,
2047/6/26,星期三,2047,闰五月,初四,丁卯,兔,5,丙午,辛酉,,,,,,
2047/6/27,星期四,2047,闰五月,初五,丁卯,兔,5,丙午,壬戌,,,,,,
2047/6/28,星期五,2047,闰五月,初六,丁卯,兔,5,丙午,癸亥,,,,,,
2047/6/29,星期六,2047,闰五月,初七,丁卯,兔,5,丙午,甲子,,,,,,
2047/6/30,星期日,2047,闰五月,初八,丁卯,兔,5,丙午,乙丑,,,,,,
2047/7/1,星期一,2047,闰五月,初九,丁卯,兔,5,丙午,丙寅,,,建党节,,,
2047/7/2,星期二,2047,闰五月,初十 ,丁卯,兔,5,丙午,丁卯,,,,,,
2047/7/3,星期三,2047,闰五月,十一,丁卯,兔,5,丙午,戊辰,,,,,,
2047/7/4,星期四,2047,闰五月,十二,丁卯,兔,5,丙午,己巳,,,,,,
2047/7/5,星期五,2047,闰五月,十三,丁卯,兔,5,丙午,庚午,,,,,,
2047/7/6,星期六,2047,闰五月,十四,丁卯,兔,5,丙午,辛未,,,,,,
2047/7/7,星期日,2047,闰五月,十五,丁卯,兔,5,丁未,壬申,小暑,11:29:44,,,,
2047/7/8,星期一,2047,闰五月,十六,丁卯,兔,5,丁未,癸酉,,,,,,
2047/7/9,星期二,2047,闰五月,十七,丁卯,兔,5,丁未,甲戌,,,,,,
